clustID	pdb	dist_res	dist_aa	N
31	YOR094W	1.1481106281280518	0.5494893193244934	10
31	YHR022C	0.9355027079582214	0.555185854434967	10
31	YCR027C	0.9300174713134766	0.5893502235412598	10
31	YKL154W	1.1775398254394531	0.6259561777114868	10
31	YBR264C	1.0947983264923096	0.5452248454093933	10
31	YLR293C	1.118633508682251	0.6031091213226318	10
31	YOR185C	1.1658756732940674	0.6026415824890137	10
31	YBR164C	1.1840559244155884	0.5531978011131287	10
31	YNL090W	0.9398554563522339	0.6088815927505493	10
31	YMR138W	1.1175251007080078	0.565025806427002	10
32	YOR089C	0.6335713863372803	0.5549308061599731	8
32	YNL093W	0.6240805983543396	0.5472676753997803	8
32	YFL038C	0.6223359704017639	0.5704589486122131	8
32	YDL192W	0.6242654323577881	0.5826067328453064	8
32	YFL005W	0.6242318153381348	0.5567631125450134	8
32	YKR014C	0.6103463172912598	0.5418046712875366	8
32	YOR094W	0.6395528316497803	0.5734686255455017	8
32	YHR022C	0.6332626938819885	0.545737624168396	8
32	YCR027C	0.628936767578125	0.5502150058746338	8
32	YKL154W	0.6353064775466919	0.5743316411972046	8
32	YBR264C	0.6322912573814392	0.5651677250862122	8
32	YLR293C	0.5945077538490295	0.5335962176322937	8
32	YOR185C	0.6145349740982056	0.556804358959198	8
32	YBR164C	0.640142560005188	0.5722107291221619	8
32	YNL090W	0.6241442561149597	0.5598734021186829	8
32	YMR138W	0.6401078104972839	0.5788453221321106	8
33	YOR089C	0.6454541087150574	0.6116610169410706	8
33	YNL093W	0.6825444102287292	0.6191786527633667	8
33	YFL038C	0.6356282234191895	0.6229733824729919	8
33	YDL192W	0.6289286613464355	0.6257531046867371	8
33	YFL005W	0.634143590927124	0.6086369156837463	8
33	YKR014C	0.6397699117660522	0.6087971329689026	8
33	YOR094W	0.6384164094924927	0.6080164313316345	8
33	YHR022C	0.6812161207199097	0.6380994319915771	8
33	YCR027C	0.6389192342758179	0.6266741156578064	8
33	YKL154W	0.6704405546188354	0.626664400100708	8
33	YBR264C	0.784525990486145	0.6254711747169495	8
33	YLR293C	0.7051088809967041	0.6289387345314026	8
33	YOR185C	0.7060565948486328	0.6309199929237366	8
33	YBR164C	0.6503139734268188	0.6379882097244263	8
33	YNL090W	0.6807934641838074	0.6142576336860657	8
33	YMR138W	0.6276154518127441	0.6338720917701721	8
34	YOR089C	0.7939717769622803	0.5459688901901245	8
34	YNL093W	0.837349534034729	0.5468424558639526	8
34	YFL038C	0.8145955801010132	0.5641088485717773	8
34	YDL192W	0.8084459900856018	0.5337841510772705	8
34	YFL005W	0.8371728658676147	0.550635576248169	8
34	YKR014C	0.8207732439041138	0.5850052237510681	8
34	YOR094W	0.8033236861228943	0.5708983540534973	8
34	YHR022C	0.8325827121734619	0.5664368271827698	8
34	YCR027C	0.841225266456604	0.5571511387825012	8
34	YKL154W	0.7798647880554199	0.6306965947151184	8
34	YBR264C	0.81212317943573	0.5560200810432434	8
34	YLR293C	0.8138503432273865	0.5568110942840576	8
34	YOR185C	0.8091956377029419	0.5550982356071472	8
34	YBR164C	0.7279855608940125	0.532805323600769	8
34	YNL090W	0.8380041122436523	0.5316619873046875	8
34	YMR138W	0.8084480166435242	0.5463346242904663	8
35	YOR089C	0.6382463574409485	0.5637494921684265	5
35	YNL093W	0.6353892087936401	0.5470312833786011	5
35	YFL038C	0.6358383297920227	0.5635500550270081	5
35	YDL192W	0.6513661742210388	0.570026159286499	5
35	YFL005W	0.6381932497024536	0.561639666557312	5
35	YKR014C	0.6333110928535461	0.5665616989135742	5
35	YOR094W	0.6489661931991577	0.5491949319839478	5
35	YHR022C	0.6742676496505737	0.5604397058486938	5
35	YCR027C	0.6341214776039124	0.5562207102775574	5
35	YKL154W	0.6107039451599121	0.5239566564559937	5
35	YBR264C	0.6439861059188843	0.5729296803474426	5
35	YLR293C	0.6385486721992493	0.5492613315582275	5
35	YOR185C	0.6369671821594238	0.5440624952316284	5
35	YBR164C	0.6507083773612976	0.55760657787323	5
35	YNL090W	0.637536883354187	0.5559893250465393	5
35	YMR138W	0.6367703676223755	0.5706935524940491	5
36	YOR089C	0.8986794352531433	0.543419599533081	5
36	YNL093W	0.9593110084533691	0.5813851356506348	5
36	YFL038C	1.0719330310821533	0.5709174871444702	5
36	YDL192W	1.0598663091659546	0.5492318272590637	5
36	YFL005W	0.8611190915107727	0.5294814109802246	5
36	YKR014C	0.9221656918525696	0.5697318315505981	5
36	YOR094W	1.1082721948623657	0.50291907787323	5
36	YHR022C	1.1182420253753662	0.5426101684570312	5
36	YCR027C	0.9756883382797241	0.5179502964019775	5
36	YKL154W	1.2097384929656982	0.5872929096221924	5
36	YBR264C	1.0157722234725952	0.5716500282287598	5
36	YLR293C	0.9774767756462097	0.5872353315353394	5
36	YOR185C	1.0209203958511353	0.518679678440094	5
36	YBR164C	1.1009362936019897	0.4994144141674042	5
36	YNL090W	0.9193761944770813	0.5714673399925232	5
36	YMR138W	1.358324646949768	0.5854086875915527	5
37	YOR089C	0.9748187065124512	0.5588073134422302	6
37	YNL093W	1.0297552347183228	0.547350287437439	6
37	YFL038C	1.1202598810195923	0.6770008206367493	6
37	YDL192W	1.3316630125045776	0.5288520455360413	6
37	YFL005W	1.141670823097229	0.6598790884017944	6
37	YKR014C	0.9723987579345703	0.5366747975349426	6
37	YOR094W	1.0928819179534912	0.5100782513618469	6
37	YHR022C	0.9406490921974182	0.5222698450088501	6
37	YCR027C	1.0494993925094604	0.5416285991668701	6
37	YKL154W	0.9982897639274597	0.5650920271873474	6
37	YBR264C	0.9768068790435791	0.6917491555213928	6
37	YLR293C	0.9926002621650696	0.5928922295570374	6
37	YOR185C	0.9519177079200745	0.5489195585250854	6
37	YBR164C	1.0555706024169922	0.50196772813797	6
37	YNL090W	1.0046206712722778	0.5734050869941711	6
37	YMR138W	1.177674651145935	0.4998055100440979	6
38	YOR089C	0.8576189279556274	0.5586481094360352	8
38	YNL093W	0.8582034111022949	0.5533242225646973	8
38	YFL038C	0.8346726298332214	0.5594766736030579	8
38	YDL192W	1.172532558441162	0.567514955997467	8
38	YFL005W	0.8335388898849487	0.5418969988822937	8
38	YKR014C	0.8422070741653442	0.5629225969314575	8
38	YOR094W	0.9593801498413086	0.555031418800354	8
38	YHR022C	0.90626460313797	0.5836074352264404	8
38	YCR027C	0.8679949641227722	0.5603595972061157	8
38	YKL154W	1.0479958057403564	0.6264057755470276	8
38	YBR264C	1.0075095891952515	0.5769011378288269	8
38	YLR293C	0.9474866390228271	0.5461419224739075	8
38	YOR185C	0.9661394357681274	0.5463509559631348	8
38	YBR164C	0.9042413234710693	0.5496652722358704	8
38	YNL090W	0.8199421167373657	0.5388254523277283	8
38	YMR138W	0.9062860012054443	0.5516433715820312	8
39	YOR089C	0.9540455937385559	0.5296320915222168	7
39	YNL093W	1.0250706672668457	0.5117644667625427	7
39	YFL038C	0.9239583015441895	0.5085496306419373	7
39	YDL192W	1.2190338373184204	0.4965410530567169	7
39	YFL005W	0.9802947640419006	0.5156805515289307	7
39	YKR014C	0.9995061159133911	0.49553951621055603	7
39	YOR094W	0.9724363088607788	0.5091175436973572	7
39	YHR022C	0.8924797773361206	0.49660953879356384	7
39	YCR027C	1.0069884061813354	0.5052263140678406	7
39	YKL154W	1.107354998588562	0.515482485294342	7
39	YBR264C	0.9812437295913696	0.5147798657417297	7
39	YLR293C	0.8775657415390015	0.5031517148017883	7
39	YOR185C	0.8229579925537109	0.5031984448432922	7
39	YBR164C	0.9453684091567993	0.5008415579795837	7
39	YNL090W	1.0016783475875854	0.5036734342575073	7
39	YMR138W	0.925656259059906	0.5033569931983948	7
40	YOR089C	0.9449580311775208	0.5198620557785034	3
40	YNL093W	0.9546627402305603	0.5117219686508179	3
40	YFL038C	0.9253368377685547	0.5453481674194336	3
40	YDL192W	0.9225762486457825	0.5553042888641357	3
40	YFL005W	0.8433796763420105	0.5237683653831482	3
40	YKR014C	0.9472095370292664	0.4938775897026062	3
40	YOR094W	0.9463260769844055	0.5487930774688721	3
40	YHR022C	0.9727091193199158	0.4963703751564026	3
40	YCR027C	0.9774808883666992	0.5353662967681885	3
40	YKL154W	0.9171945452690125	0.5415388345718384	3
40	YBR264C	0.92420893907547	0.5310371518135071	3
40	YLR293C	0.8628695607185364	0.5107501745223999	3
40	YOR185C	0.9048563838005066	0.5276899933815002	3
40	YBR164C	0.9395058751106262	0.5524159073829651	3
40	YNL090W	0.9513137936592102	0.5259743928909302	3
40	YMR138W	0.9358155131340027	0.5480449795722961	3
41	YOR089C	1.1585264205932617	0.7718243598937988	3
41	YNL093W	1.1758798360824585	0.752800703048706	3
41	YFL038C	1.1147373914718628	0.7284478545188904	3
41	YDL192W	1.7665945291519165	0.7610926032066345	3
41	YFL005W	1.1437846422195435	0.7537370324134827	3
41	YKR014C	1.1991599798202515	0.8319953083992004	3
41	YOR094W	1.5582084655761719	0.7124606966972351	3
41	YHR022C	1.2810217142105103	0.7432661056518555	3
41	YCR027C	1.108035922050476	0.7926812171936035	3
41	YKL154W	1.1093058586120605	0.759742021560669	3
41	YBR264C	1.2640302181243896	0.7361221313476562	3
41	YLR293C	1.159652590751648	0.7755787372589111	3
41	YOR185C	1.1609677076339722	0.7763732075691223	3
41	YBR164C	1.627644419670105	0.7309677004814148	3
41	YNL090W	1.231039047241211	0.7626071572303772	3
41	YMR138W	1.6093333959579468	0.7476503252983093	3
42	YOR089C	1.3323793411254883	0.8650473356246948	2
42	YNL093W	1.2816182374954224	0.8596007823944092	2
42	YFL038C	1.3050551414489746	0.8578836917877197	2
42	YDL192W	1.3590342998504639	0.8340262770652771	2
42	YFL005W	1.2764514684677124	0.7783611416816711	2
42	YKR014C	1.3587998151779175	0.8496679663658142	2
42	YOR094W	1.309031367301941	0.947780430316925	2
42	YHR022C	1.3563284873962402	0.9403588175773621	2
42	YCR027C	1.2784587144851685	0.7121339440345764	2
42	YKL154W	1.3552923202514648	1.1090953350067139	2
42	YBR264C	1.261375904083252	0.8305040597915649	2
42	YLR293C	1.2930470705032349	0.8671277165412903	2
42	YOR185C	1.276434063911438	0.7876206040382385	2
42	YBR164C	1.4502301216125488	0.8516690731048584	2
42	YNL090W	1.3875305652618408	0.8254608511924744	2
42	YMR138W	1.5334365367889404	0.7772706747055054	2
43	YOR089C	0.7737864851951599	0.5443251729011536	7
43	YNL093W	0.7895626425743103	0.5366354584693909	7
43	YFL038C	0.8979965448379517	0.5376976132392883	7
43	YDL192W	0.8185269236564636	0.5326613783836365	7
43	YFL005W	0.7580903768539429	0.5395607352256775	7
43	YKR014C	0.7823808789253235	0.5340043902397156	7
43	YOR094W	0.8031213879585266	0.5364622473716736	7
43	YHR022C	0.8491351008415222	0.5498222708702087	7
43	YCR027C	0.9218675494194031	0.5641347169876099	7
43	YKL154W	0.7912263870239258	0.5504875183105469	7
43	YBR264C	0.7791085839271545	0.540480375289917	7
43	YLR293C	0.7844540476799011	0.540156900882721	7
43	YOR185C	0.8542127013206482	0.5378614068031311	7
43	YBR164C	0.7860327959060669	0.5378385782241821	7
43	YNL090W	0.839536726474762	0.5427849292755127	7
43	YMR138W	1.0464447736740112	0.5516656637191772	7
44	YOR089C	0.8436872363090515	0.4575057625770569	4
44	YNL093W	0.8798916339874268	0.45082157850265503	4
44	YFL038C	0.9184393286705017	0.46519118547439575	4
44	YDL192W	1.0270256996154785	0.4611259996891022	4
44	YFL005W	0.8585894107818604	0.45870786905288696	4
44	YKR014C	0.8936831951141357	0.451692134141922	4
44	YOR094W	0.9837877750396729	0.47456979751586914	4
44	YHR022C	0.9861671924591064	0.4702663719654083	4
44	YCR027C	0.899789035320282	0.4503518342971802	4
44	YKL154W	1.8674780130386353	0.45158839225769043	4
44	YBR264C	0.9385138750076294	0.45982375741004944	4
44	YLR293C	0.8841335773468018	0.46970927715301514	4
44	YOR185C	0.8899489641189575	0.4668993055820465	4
44	YBR164C	0.9800513386726379	0.4723234474658966	4
44	YNL090W	0.810573935508728	0.4619704782962799	4
44	YMR138W	0.8669545650482178	0.469227135181427	4
45	YOR089C	0.7678537368774414	0.5587418675422668	5
45	YNL093W	0.7709705829620361	0.5870593786239624	5
45	YFL038C	0.7761164903640747	0.5701295137405396	5
45	YDL192W	0.7637203931808472	0.5735068321228027	5
45	YFL005W	0.7126520276069641	0.5610834360122681	5
45	YKR014C	0.8074970245361328	0.5514451265335083	5
45	YOR094W	0.7366408705711365	0.546660840511322	5
45	YHR022C	0.6685665845870972	0.5381965041160583	5
45	YCR027C	0.7055734395980835	0.6088116765022278	5
45	YKL154W	0.7058910131454468	0.5458070039749146	5
45	YBR264C	0.7944394946098328	0.5499785542488098	5
45	YLR293C	0.7537285685539246	0.5479838252067566	5
45	YOR185C	0.7809082269668579	0.5494490265846252	5
45	YBR164C	0.7326577305793762	0.5679234862327576	5
45	YNL090W	0.7976931929588318	0.5941358804702759	5
45	YMR138W	0.743634045124054	0.553205132484436	5
46	YOR089C	0.9514923095703125	0.5618703961372375	6
46	YNL093W	0.8785383701324463	0.5285095572471619	6
46	YFL038C	1.5154439210891724	0.6134843826293945	6
46	YDL192W	1.187514305114746	0.6083245277404785	6
46	YFL005W	1.58262300491333	0.6259322762489319	6
46	YKR014C	0.8589774966239929	0.5143710970878601	6
46	YOR094W	1.1834001541137695	0.6288228631019592	6
46	YHR022C	1.0754013061523438	0.5629744529724121	6
46	YCR027C	1.5081671476364136	0.6193694472312927	6
46	YKL154W	0.9907776713371277	0.505686342716217	6
46	YBR264C	1.71588134765625	0.6072678565979004	6
46	YLR293C	0.7953839302062988	0.514353334903717	6
46	YOR185C	0.7275858521461487	0.5282081961631775	6
46	YBR164C	1.2408415079116821	0.6011463403701782	6
46	YNL090W	0.848294198513031	0.5439726114273071	6
46	YMR138W	1.1963435411453247	0.6174041628837585	6
47	YOR089C	1.1226929426193237	0.7376866936683655	3
47	YNL093W	1.2718405723571777	0.8136391043663025	3
47	YFL038C	1.1629782915115356	0.7245373129844666	3
47	YDL192W	1.1652170419692993	0.9102028012275696	3
47	YFL005W	1.1667448282241821	0.8413546681404114	3
47	YKR014C	1.239014744758606	0.8164684772491455	3
47	YOR094W	1.1057370901107788	0.7964902520179749	3
47	YHR022C	1.242334246635437	0.90999835729599	3
47	YCR027C	1.1536660194396973	0.8714754581451416	3
47	YKL154W	1.2327560186386108	1.0536757707595825	3
47	YBR264C	1.1705604791641235	0.8267977237701416	3
47	YLR293C	1.0750925540924072	0.7128221988677979	3
47	YOR185C	1.0386625528335571	0.7292136549949646	3
47	YBR164C	1.1128445863723755	0.8752965331077576	3
47	YNL090W	1.167431354522705	0.8233230710029602	3
47	YMR138W	1.1514129638671875	0.8626630306243896	3
48	YOR089C	0.7693027257919312	0.49225589632987976	8
48	YNL093W	0.7728172540664673	0.4961385130882263	8
48	YFL038C	0.8439250588417053	0.49314817786216736	8
48	YDL192W	0.8863450288772583	0.49644020199775696	8
48	YFL005W	0.8635414242744446	0.49730628728866577	8
48	YKR014C	0.7962307929992676	0.48882758617401123	8
48	YOR094W	0.8842003345489502	0.5071295499801636	8
48	YHR022C	0.817104697227478	0.49330955743789673	8
48	YCR027C	0.9574929475784302	0.527655303478241	8
48	YKL154W	0.8674910068511963	0.5022351145744324	8
48	YBR264C	0.8239507675170898	0.49513715505599976	8
48	YLR293C	0.9366527795791626	0.4977273941040039	8
48	YOR185C	0.8522964119911194	0.497392863035202	8
48	YBR164C	0.971855640411377	0.4978742003440857	8
48	YNL090W	0.7971762418746948	0.48899057507514954	8
48	YMR138W	1.0868489742279053	0.49728310108184814	8
49	YOR089C	1.0657650232315063	0.7073243260383606	3
49	YNL093W	0.9757549166679382	0.6731991767883301	3
49	YFL038C	0.9729709625244141	0.6495227217674255	3
49	YDL192W	1.0561699867248535	0.6923301815986633	3
49	YFL005W	1.149707317352295	0.7046866416931152	3
49	YKR014C	0.9993729591369629	0.7801101803779602	3
49	YOR094W	1.0348080396652222	0.6863972544670105	3
49	YHR022C	1.1594005823135376	0.6850215792655945	3
49	YCR027C	1.091575026512146	0.7311639189720154	3
49	YKL154W	0.8410074710845947	0.667151927947998	3
49	YBR264C	1.203744888305664	0.5302039384841919	3
49	YLR293C	0.9364698529243469	0.6386909484863281	3
49	YOR185C	0.9097464680671692	0.640570342540741	3
49	YBR164C	1.0875085592269897	0.6911816596984863	3
49	YNL090W	0.8697788119316101	0.6892836689949036	3
49	YMR138W	0.8607630133628845	0.6914353370666504	3
50	YOR089C	0.954271137714386	0.47872376441955566	5
50	YNL093W	0.9918786883354187	0.4815484285354614	5
50	YFL038C	0.9605934023857117	0.48306843638420105	5
50	YDL192W	1.1210588216781616	0.48623549938201904	5
50	YFL005W	0.9319089651107788	0.47394895553588867	5
50	YKR014C	1.0155115127563477	0.47313520312309265	5
50	YOR094W	1.114885687828064	0.46567001938819885	5
50	YHR022C	1.038447618484497	0.487398624420166	5
50	YCR027C	0.9881111979484558	0.5035833716392517	5
50	YKL154W	1.0666404962539673	0.47562870383262634	5
50	YBR264C	1.079988956451416	0.4743530750274658	5
50	YLR293C	1.0438965559005737	0.47130584716796875	5
50	YOR185C	1.0387715101242065	0.47429320216178894	5
50	YBR164C	1.0941013097763062	0.4644230306148529	5
50	YNL090W	0.9743553996086121	0.48977503180503845	5
50	YMR138W	0.9860584139823914	0.478837251663208	5
51	YOR089C	1.0514190196990967	0.5200352072715759	6
51	YNL093W	1.0677634477615356	0.5250720977783203	6
51	YFL038C	1.0767618417739868	0.4996825158596039	6
51	YDL192W	1.1960338354110718	0.48883768916130066	6
51	YFL005W	1.0778471231460571	0.5103687644004822	6
51	YKR014C	1.1431916952133179	0.523730456829071	6
51	YOR094W	1.0514594316482544	0.49643757939338684	6
51	YHR022C	1.060158610343933	0.49150505661964417	6
51	YCR027C	1.1295212507247925	0.5218489766120911	6
51	YKL154W	0.9245201945304871	0.4916105270385742	6
51	YBR264C	1.062787652015686	0.4852476119995117	6
51	YLR293C	0.9661757349967957	0.5619922876358032	6
51	YOR185C	0.9389263987541199	0.5547832250595093	6
51	YBR164C	0.9320682883262634	0.4939292371273041	6
51	YNL090W	1.1387732028961182	0.5200219750404358	6
51	YMR138W	1.0235995054244995	0.49417439103126526	6
52	YOR089C	0.8214527368545532	0.5193517208099365	8
52	YNL093W	0.8658214807510376	0.5227083563804626	8
52	YFL038C	0.8862820863723755	0.5157918930053711	8
52	YDL192W	1.1956006288528442	0.543020486831665	8
52	YFL005W	0.9189113974571228	0.5134629607200623	8
52	YKR014C	0.8702784776687622	0.5220998525619507	8
52	YOR094W	0.9624987840652466	0.5196954011917114	8
52	YHR022C	0.7463419437408447	0.5207329392433167	8
52	YCR027C	0.9419618844985962	0.5057200789451599	8
52	YKL154W	1.0696289539337158	0.507866621017456	8
52	YBR264C	0.9715782999992371	0.5362242460250854	8
52	YLR293C	0.9799478650093079	0.5159876942634583	8
52	YOR185C	1.0677804946899414	0.5164296627044678	8
52	YBR164C	0.9480514526367188	0.5177860260009766	8
52	YNL090W	0.8915188908576965	0.5191245675086975	8
52	YMR138W	0.8957321643829346	0.5287313461303711	8
53	YOR089C	1.0497102737426758	0.38627249002456665	2
53	YNL093W	1.094602108001709	0.3856389820575714	2
53	YFL038C	1.1094071865081787	0.38520848751068115	2
53	YDL192W	1.0341613292694092	0.383811354637146	2
53	YFL005W	1.1706254482269287	0.38705945014953613	2
53	YKR014C	1.1248114109039307	0.3865579664707184	2
53	YOR094W	1.2012920379638672	0.38740506768226624	2
53	YHR022C	1.1344928741455078	0.38682126998901367	2
53	YCR027C	1.140567421913147	0.5184655785560608	2
53	YKL154W	1.292615532875061	0.38555437326431274	2
53	YBR264C	1.2742493152618408	0.38655003905296326	2
53	YLR293C	1.1628029346466064	0.38618844747543335	2
53	YOR185C	1.1634669303894043	0.3866865038871765	2
53	YBR164C	1.1695075035095215	0.3847237825393677	2
53	YNL090W	1.0985554456710815	0.3881903290748596	2
53	YMR138W	1.1466271877288818	0.38487738370895386	2
54	YOR089C	1.061745047569275	0.5813917517662048	4
54	YNL093W	1.0991500616073608	0.6494701504707336	4
54	YFL038C	1.0425070524215698	0.668536901473999	4
54	YDL192W	0.9155312776565552	0.571842610836029	4
54	YFL005W	1.080613374710083	0.6215085387229919	4
54	YKR014C	1.2247023582458496	0.7752315998077393	4
54	YOR094W	0.8329862952232361	0.5759563446044922	4
54	YHR022C	1.079140305519104	0.6542531847953796	4
54	YCR027C	1.067880392074585	0.6428910493850708	4
54	YKL154W	0.7847124338150024	0.5696856379508972	4
54	YBR264C	0.9519213438034058	0.6999915242195129	4
54	YLR293C	0.9347226619720459	0.5962669253349304	4
54	YOR185C	0.9602190852165222	0.6139913201332092	4
54	YBR164C	0.8865684866905212	0.5604695081710815	4
54	YNL090W	1.2660530805587769	0.7853830456733704	4
54	YMR138W	0.8421169519424438	0.5746498703956604	4
55	YOR089C	1.0392757654190063	0.5395797491073608	5
55	YNL093W	0.9741506576538086	0.5346271395683289	5
55	YFL038C	0.9565111398696899	0.5315545201301575	5
55	YDL192W	1.0885069370269775	0.5537353754043579	5
55	YFL005W	0.942017674446106	0.5455594658851624	5
55	YKR014C	1.0040616989135742	0.542375385761261	5
55	YOR094W	1.1268398761749268	0.614129900932312	5
55	YHR022C	1.1462132930755615	0.5466787219047546	5
55	YCR027C	1.013287901878357	0.5402664542198181	5
55	YKL154W	0.9219915270805359	0.5584948062896729	5
55	YBR264C	0.9319581985473633	0.537900447845459	5
55	YLR293C	1.037139654159546	0.552990734577179	5
55	YOR185C	0.9997389912605286	0.5855805277824402	5
55	YBR164C	1.0370278358459473	0.6281983256340027	5
55	YNL090W	0.9784979820251465	0.5336297154426575	5
55	YMR138W	1.1043933629989624	0.6173499822616577	5
56	YOR089C	0.9489593505859375	0.5839645266532898	5
56	YNL093W	0.9533979296684265	0.6007103323936462	5
56	YFL038C	0.8901087641716003	0.5677220225334167	5
56	YDL192W	1.1506160497665405	0.5758280754089355	5
56	YFL005W	0.9233359098434448	0.5566190481185913	5
56	YKR014C	0.9419093132019043	0.5767055749893188	5
56	YOR094W	1.0104652643203735	0.5845499634742737	5
56	YHR022C	1.077522873878479	0.6260528564453125	5
56	YCR027C	0.9584042429924011	0.580966591835022	5
56	YKL154W	0.9163455963134766	0.5706056356430054	5
56	YBR264C	0.9249176979064941	0.5616241693496704	5
56	YLR293C	0.9185663461685181	0.5567283630371094	5
56	YOR185C	0.8558511734008789	0.5718468427658081	5
56	YBR164C	0.8788139224052429	0.585418164730072	5
56	YNL090W	0.9341717958450317	0.5734890699386597	5
56	YMR138W	1.0914833545684814	0.5913363695144653	5
57	YOR089C	1.1337475776672363	0.5161846876144409	8
57	YNL093W	1.0966699123382568	0.5374584794044495	8
57	YFL038C	1.1071594953536987	0.5730522871017456	8
57	YDL192W	1.0402987003326416	0.5152978897094727	8
57	YFL005W	1.0111281871795654	0.5503544807434082	8
57	YKR014C	1.0470468997955322	0.5344789028167725	8
57	YOR094W	0.9423620700836182	0.5693802833557129	8
57	YHR022C	0.940682053565979	0.5731067657470703	8
57	YCR027C	1.1254241466522217	0.5948317050933838	8
57	YKL154W	1.2222939729690552	0.5544545650482178	8
57	YBR264C	1.1198925971984863	0.5747916102409363	8
57	YLR293C	1.1345272064208984	0.5909243822097778	8
57	YOR185C	1.137587308883667	0.6126801371574402	8
57	YBR164C	0.8993971347808838	0.5474905371665955	8
57	YNL090W	0.9938615560531616	0.5253990888595581	8
57	YMR138W	0.9485259056091309	0.5711746215820312	8
58	YOR089C	0.917424738407135	0.5248849987983704	6
58	YNL093W	0.8779307007789612	0.5218387246131897	6
58	YFL038C	0.9575515389442444	0.5254508852958679	6
58	YDL192W	1.3062654733657837	0.5363608598709106	6
58	YFL005W	0.9378597140312195	0.5304132699966431	6
58	YKR014C	0.9387585520744324	0.528987467288971	6
58	YOR094W	1.2612292766571045	0.5892388224601746	6
58	YHR022C	1.076119065284729	0.5240031480789185	6
58	YCR027C	0.9459015727043152	0.5271028876304626	6
58	YKL154W	1.0782442092895508	0.5474328398704529	6
58	YBR264C	0.9532034397125244	0.5196619629859924	6
58	YLR293C	1.005936622619629	0.5306869149208069	6
58	YOR185C	0.9476550221443176	0.5443624258041382	6
58	YBR164C	1.1854239702224731	0.6015694737434387	6
58	YNL090W	0.999743640422821	0.5231872797012329	6
58	YMR138W	1.3020106554031372	0.5909886956214905	6
59	YOR089C	1.020950436592102	0.5544905066490173	5
59	YNL093W	0.9708929061889648	0.5486149191856384	5
59	YFL038C	0.9977693557739258	0.5883097648620605	5
59	YDL192W	1.0112698078155518	0.5465260148048401	5
59	YFL005W	0.9872026443481445	0.5604358315467834	5
59	YKR014C	0.9584547877311707	0.5615574717521667	5
59	YOR094W	1.0429518222808838	0.5862345695495605	5
59	YHR022C	0.945401668548584	0.5452343225479126	5
59	YCR027C	0.8971433639526367	0.5652526021003723	5
59	YKL154W	1.1621519327163696	0.7025333046913147	5
59	YBR264C	1.0150363445281982	0.5971800088882446	5
59	YLR293C	0.9684044122695923	0.5976457595825195	5
59	YOR185C	0.9693328738212585	0.608100950717926	5
59	YBR164C	1.0441792011260986	0.5428274869918823	5
59	YNL090W	0.9046077728271484	0.5394430756568909	5
59	YMR138W	1.1067560911178589	0.5603039860725403	5
60	YOR089C	0.8639127612113953	0.6114031076431274	5
60	YNL093W	0.8065582513809204	0.57034832239151	5
60	YFL038C	0.8211361169815063	0.6287752389907837	5
60	YDL192W	0.7492124438285828	0.6396047472953796	5
60	YFL005W	0.8304893374443054	0.6237937211990356	5
60	YKR014C	1.0226585865020752	0.6221511960029602	5
60	YOR094W	0.7819118499755859	0.645410418510437	5
60	YHR022C	0.8362725377082825	0.6670881509780884	5
60	YCR027C	0.8075507879257202	0.634912371635437	5
60	YKL154W	0.7708495855331421	0.6944177150726318	5
60	YBR264C	0.7814599871635437	0.6314892172813416	5
60	YLR293C	0.8553630709648132	0.6401380300521851	5
60	YOR185C	0.9117363691329956	0.6044288873672485	5
60	YBR164C	0.7634245157241821	0.6313215494155884	5
60	YNL090W	1.0018839836120605	0.6258634328842163	5
60	YMR138W	0.9204667806625366	0.6197341084480286	5
61	YOR089C	0.9689133763313293	0.4958663880825043	7
61	YNL093W	0.9323258399963379	0.49835270643234253	7
61	YFL038C	0.9067773818969727	0.4959278404712677	7
61	YDL192W	1.0563310384750366	0.5025778412818909	7
61	YFL005W	0.953578531742096	0.49820783734321594	7
61	YKR014C	0.932252049446106	0.48718005418777466	7
61	YOR094W	0.9848834872245789	0.49613481760025024	7
61	YHR022C	0.9040212631225586	0.5093116164207458	7
61	YCR027C	0.9706994295120239	0.48525696992874146	7
61	YKL154W	0.8584206700325012	0.4848460555076599	7
61	YBR264C	0.9240193963050842	0.4840458333492279	7
61	YLR293C	0.9394111633300781	0.4929904341697693	7
61	YOR185C	0.8939229846000671	0.4824398458003998	7
61	YBR164C	0.9667372703552246	0.48206982016563416	7
61	YNL090W	0.9178686141967773	0.4975958466529846	7
61	YMR138W	0.9277979135513306	0.47018957138061523	7
62	YOR089C	1.204868197441101	0.4684670865535736	4
62	YNL093W	1.2225453853607178	0.4650458097457886	4
62	YFL038C	1.146285057067871	0.4673725962638855	4
62	YDL192W	1.5399152040481567	0.4559699296951294	4
62	YFL005W	1.132875919342041	0.47045639157295227	4
62	YKR014C	1.2676818370819092	0.4702138602733612	4
62	YOR094W	1.3742456436157227	0.46312230825424194	4
62	YHR022C	1.329184651374817	0.4629475474357605	4
62	YCR027C	1.2589094638824463	0.46536844968795776	4
62	YKL154W	1.160921335220337	0.4631950855255127	4
62	YBR264C	1.293010950088501	0.46549874544143677	4
62	YLR293C	1.1720249652862549	0.45249366760253906	4
62	YOR185C	1.169827938079834	0.45872604846954346	4
